出走馬T.競走コード,馬番,枠番,異常区分コード,単勝人気,入線順位,確定着順,馬券評価順位,予想タイム指数,予想タイム指数順位,得点,デフォルト得点,デフォルト得点順位,得点V1,得点V1順位,得点V2,得点V2順位,得点V3,得点V3順位,得点V1順位逆数,得点V2順位逆数,得点V3順位逆数,三連単用得点,三連単用馬券評価順位,血統距離評価,血統トラック評価,血統成長力評価,血統総合評価,血統距離評価B,血統トラック評価B,血統成長力評価B,血統総合評価B,予想タイム偏差値,過去5走最高タイム指数,前走レースレベル,前走レースレベル順位,先行指数,先行率,先行指数順位,予想展開,予想タイム指数回帰推定値,予想タイム指数回帰推定値順位,血統登録番号,性別コード,近走競走コード1,近走馬番1,近走競走コード2,近走馬番2,近走競走コード3,近走馬番3,近走競走コード4,近走馬番4,近走競走コード5,近走馬番5,次走競走コード,次走馬番,休養週数,休養後出走回数,単勝配当,複勝配当,単勝オッズ,単勝支持率,複勝オッズ1,複勝オッズ2,単勝推定オッズ,複勝推定オッズ,連対推定オッズ,予想オッズ,予想人気,クラス変動,騎手コード,騎手所属場コード,見習区分,騎手評価,調教師評価,枠順評価,脚質評価,キャリア,馬齢,調教師コード,負担重量,馬体重,馬体重増減,距離増減,前走着順,前走人気,前走着差,前走トラック種別コード,前走馬体重,前走頭数,タイム指数上昇係数,タイム指数回帰推定値,タイム指数回帰標準偏差,斤量比,前走休養週数,騎手ランキング,調教師ランキング,馬単合成オッズ,過程値a,過程値b,調節値,勝率,充足率,父繁殖登録番号,母繁殖登録番号,父繁殖馬生年,母繁殖馬生年,父出産年齢,母出産年齢,母血統登録番号,母平地収得賞金累計,母評価,馬番判定,過程値,レースT.競走コード,距離,トラック種別コード,主催者コード,競走番号,場コード,グレードコード,競走種別コード,競走条件コード,競走条件名称,トラックコード,頭数,天候コード,馬場状態コード,予想勝ち指数,初出走頭数,人気馬得点1,人気馬支持率1,人気馬馬券評価順位1,人気馬得点2,人気馬支持率2,人気馬馬券評価順位2,人気馬得点3,人気馬支持率3,人気馬馬券評価順位3,予想決着指数,投票フラグ,波乱度,タイム指数誤差,登録頭数,回次,日次,タイム指数FB補正量,タイム指数FB頭数,一番人気予想展開,平均得点,得点標準偏差,平均予想タイム指数,予想タイム標準偏差,レースレベル,予想タイム指数平均値a,予想タイム指数平均値b,最低勝率,過程値合計,過程値b合計,勝率標準偏差,レース充足率
22203260702,10,6,0,7,10,10,6,57.00367917,9,49,47,8,7,4,10,3,47,5,12,13,11,52,5,64,63,52,62,48,62,53,60,54,62,43,11,57.32328,0.8,5,2,36,13,2019110084,1,22202224207,1,22110030702,8,22109190702,4,22109040405,1,0,0,22204284207,8,4,1,0,0,20.6,0.03883495,3.5,6.9,19.3,3.2,5.8,16.8,8,0,1164,0,9,22,42,55,70,4,3,427,540,496,-11,500,6,2,16,1,507,10,-6.689311,36.23601563,0,10.88709677,19,72,31,19.4,4,4,39,4,100,,,,,,,,,,2,98232.2,22203260702,1900,1,1,2,7,,12,703,3歳 未勝利,23,15,2,2,68.78533063,1,60,0.4444444,1,53,0.2,4,47,0.09756098,7,71.4677,0,1,0,15,2,5,0,0,2,47.2,9.652534,53.3,10.10349,48.7,53.3,53.3,0.6,2275070,104,,83.9
22203260702,7,4,0,4,11,11,3,61.37704181,3,53,51,1,5,5,8,4,48,3,10,11,13,57,2,57,50,49,49,62,54,54,54,58,67,40,12,60.06092,0.6,3,2,59,5,2019110083,1,22203130702,9,22202164309,7,22201230603,3,22112190903,9,22112120901,8,22204300902,5,1,6,0,0,10.5,0.07619048,1.6,2.8,8.2,1.7,2.7,6.3,2,0,1095,0,0,55,42,55,70,9,3,427,560,492,2,100,4,4,8,1,490,12,-0.4272888,58.87009588,203.5703,11.38211382,3,8,31,8,10,10,39,10,100,,,,,,,,,,1,237554.6,22203260702,1900,1,1,2,7,,12,703,3歳 未勝利,23,15,2,2,68.78533063,1,60,0.4444444,1,53,0.2,4,47,0.09756098,7,71.4677,0,1,0,15,2,5,0,0,2,47.2,9.652534,53.3,10.10349,48.7,53.3,53.3,0.6,2275070,104,,83.9
22203260702,9,5,0,15,12,12,12,44.97807375,11,31,41,10,-5,13,0,12,40,11,3,3,3,34,11,57,61,53,60,54,65,46,62,42,43,51,7,57.03561,0.5333334,6,3,44,11,2019100696,1,22203120603,15,22112120901,5,22109260604,10,0,0,0,0,22204240505,11,1,1,0,0,526.5,0.001519468,54.8,115.3,279.9,36.2,83.2,33.1,13,0,1034,0,0,49,40,55,86,3,3,1027,560,442,-2,100,13,13,37,1,444,14,-0.2375944,43.79249845,77.60327,12.66968326,12,48,49,252.4,0,1,39,1,75,,,,,,,,,,1,1039.4,22203260702,1900,1,1,2,7,,12,703,3歳 未勝利,23,15,2,2,68.78533063,1,60,0.4444444,1,53,0.2,4,47,0.09756098,7,71.4677,0,1,0,15,2,5,0,0,2,47.2,9.652534,53.3,10.10349,48.7,53.3,53.3,0.6,2275070,104,,83.9
22203260702,4,3,0,10,13,13,11,40.26814719,14,32,40,13,-2,11,3,8,40,13,5,8,3,35,10,50,63,52,60,51,54,42,51,37,46,40,12,58.93886,0.8,4,2,47,10,2019101939,3,22203130702,4,22110100403,12,22109120603,7,0,0,0,0,22205015510,1,1,1,0,0,185.4,0.004314995,21.1,44,150.4,16.4,41,28.8,10,0,1177,0,3,40,62,50,70,3,3,1067,530,470,-2,100,9,7,36,1,472,12,9.18135,47.18794754,0,11.27659574,21,59,44,131.6,0,1,39,1,75,,,,,,,,,,2,0.8,22203260702,1900,1,1,2,7,,12,703,3歳 未勝利,23,15,2,2,68.78533063,1,60,0.4444444,1,53,0.2,4,47,0.09756098,7,71.4677,0,1,0,15,2,5,0,0,2,47.2,9.652534,53.3,10.10349,48.7,53.3,53.3,0.6,2275070,104,,83.9
22203260702,15,8,0,12,14,14,10,45.86901391,10,32,40,12,-6,14,2,9,40,10,2,6,3,34,11,52,46,36,43,60,54,54,54,43,57,55,3,21.57844,0.3333333,13,4,41,12,2019106587,1,22203190703,16,22202270602,3,22202060702,5,22201100601,3,22112040601,13,22204205005,9,0,7,0,0,281.6,0.002840909,46.9,98.7,271,31.4,76.8,33.4,14,0,1178,0,0,47,0,44,33,7,3,1195,560,458,-2,0,16,16,42,1,460,16,-2.054109,41.29266092,159.9407,12.22707424,2,40,0,251.6,0,1,39,1,100,,,,,,,,,,1,1862,22203260702,1900,1,1,2,7,,12,703,3歳 未勝利,23,15,2,2,68.78533063,1,60,0.4444444,1,53,0.2,4,47,0.09756098,7,71.4677,0,1,0,15,2,5,0,0,2,47.2,9.652534,53.3,10.10349,48.7,53.3,53.3,0.6,2275070,104,,83.9
22203260702,14,8,0,14,15,15,15,36.33399832,15,29,38,15,-1,10,1,11,37,15,6,5,1,30,15,54,51,41,48,52,63,54,61,33,38,48,10,43.35856,0.2666667,8,3,27,15,2019106255,2,22203200601,4,22112280606,11,0,0,0,0,0,0,22205015510,11,0,1,0,0,485.7,0.001647107,47.9,100.7,340.1,41.3,98,36.5,15,0,1181,0,1,46,50,44,86,2,3,1174,530,486,0,100,15,11,44,1,486,16,-7.133721,27.00086942,0,10.90534979,11,28,159,359.6,0,1,39,1,50,,,,,,,,,,2,0,22203260702,1900,1,1,2,7,,12,703,3歳 未勝利,23,15,2,2,68.78533063,1,60,0.4444444,1,53,0.2,4,47,0.09756098,7,71.4677,0,1,0,15,2,5,0,0,2,47.2,9.652534,53.3,10.10349,48.7,53.3,53.3,0.6,2275070,104,,83.9
22203260703,1,1,0,4,1,1,2,61.95928222,4,56,50,3,11,2,12,2,49,1,13,13,14,60,1,52,59,45,57,39,55,41,50,59,70,56,3,79.10242,0.07142857,2,2,65,3,2019104533,3,22203060903,15,22202190903,2,22202060702,9,22112180907,7,22112050704,1,22207091009,4,2,6,640,190,6.4,0.125,1.5,2.4,5.4,1.5,2.3,8.3,5,0,1030,0,0,48,43,54,73,7,3,1073,560,530,2,0,6,4,7,1,528,16,2.775393,65.17690765,236.9582,10.56603774,1,61,102,5.3,12,12,19,12,100,,,,,,,,,,1,224170.3,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,2,2,0,5,2,2,6,59.74349221,5,41,46,5,-2,9,-4,14,43,7,5,1,7,43,7,65,63,59,64,42,44,43,41,56,65,45,13,30.9647,0.2142857,9,3,60,7,2019100613,1,22203084810,4,22112110902,13,22109180703,1,22108221002,3,22107240405,1,22206050703,9,2,1,0,290,13.1,0.0610687,2.5,4.3,9.9,2,3.5,7.8,4,0,1034,0,0,50,47,54,90,5,3,429,560,436,1,400,2,4,9,1,435,10,-0.8372292,60.04108883,0,12.8440367,12,48,60,10.7,8,8,19,8,100,,,,,,,,,,2,145884.3,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,13,8,0,1,3,3,1,69.02515528,1,62,51,1,14,1,16,1,47,2,14,14,12,58,2,54,58,55,56,39,43,36,39,67,68,56,3,63.18297,0.4285714,5,3,72,1,2019100640,1,22203060903,12,22202120903,9,22111280901,5,22111130905,4,0,0,22206110703,6,2,2,0,140,2.4,0.3333333,1.2,1.7,2.5,1.3,1.5,2.8,1,0,1186,0,3,42,57,39,90,4,3,1092,530,516,-2,0,3,2,3,1,518,16,2.619753,71.96561195,174.4265,10.27131783,2,46,45,2.5,38,38,19,38,100,,,,,,,,,,1,690377.4,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,5,4,0,7,4,4,7,52.4286135,9,41,46,6,-3,11,-1,10,45,5,4,4,10,48,5,60,51,61,52,62,56,62,57,48,57,55,6,17.23504,0.5714286,13,4,61,5,2019103299,1,22203120701,11,22111210302,6,22110310504,6,0,0,0,0,22204170306,13,1,1,0,0,42.8,0.01869159,5.5,10.1,33.7,4.4,9.8,23.6,6,0,1184,0,3,35,59,56,10,3,3,1093,530,486,0,400,6,16,19,1,486,16,7.084305,60.80736097,121.1924,10.90534979,15,56,180,28.3,1,1,19,1,75,,,,,,,,,,1,22361.9,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,11,7,0,3,5,5,3,62.69357942,3,52,49,4,5,3,2,5,47,3,12,9,12,54,3,47,39,54,38,44,55,49,52,60,69,55,6,72.89875,0.1428571,3,2,61,5,2019102453,1,22203120704,8,22202050703,1,22201230701,10,22201050701,3,22112120904,9,22204100903,2,1,5,0,0,5.8,0.137931,1.3,2.1,5.6,1.5,2.2,7.8,3,0,1144,0,0,64,55,39,73,5,3,1066,560,476,4,0,2,6,12,1,472,15,1.066586,61.37834397,182.2472,11.76470588,4,32,39,5.1,14,14,19,14,100,,,,,,,,,,1,255996.6,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,8,5,0,2,6,6,4,64.38376893,2,50,51,2,0,8,4,4,46,4,7,11,11,52,4,45,65,54,62,52,61,45,58,62,68,54,8,22.66719,0.9285714,12,4,64,4,2019103131,1,22203130704,7,22201050703,1,22112190701,2,22112040702,10,22111210302,12,22204160602,1,1,1,0,0,3.4,0.2352941,1.1,1.5,3.6,1.3,1.7,5.5,2,0,1168,0,0,52,47,56,10,8,3,1173,560,482,-2,-100,5,2,8,1,484,10,-0.357035,63.58724698,184.4617,11.61825726,9,36,100,3.1,19,19,19,19,100,,,,,,,,,,2,342054.9,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,9,6,0,8,7,7,8,52.76594242,8,40,43,9,3,4,2,6,43,8,11,9,7,43,7,61,59,70,60,48,44,44,42,48,50,52,10,65.56522,0.2142857,4,2,49,10,2019102777,1,22201290503,12,22111270506,5,0,0,0,0,0,0,22204090602,3,7,1,0,0,47.7,0.01677149,6.4,11.8,42.6,5.1,11.4,24,7,0,5243,0,0,51,47,56,73,2,3,1112,560,458,-6,200,10,14,23,1,464,16,-2.341726,49.22085437,0,12.22707424,8,79,90,46,1,1,19,1,50,,,,,,,,,,1,24933.3,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,12,7,0,6,8,8,5,52.33020032,10,42,44,7,2,5,8,3,44,6,9,12,9,48,5,59,55,52,54,58,55,64,56,48,65,54,8,82.8925,0.3571429,1,1,36,12,2019100732,2,22202260606,9,22201300505,1,22112110704,5,22111130502,12,22110310405,9,22204240502,16,3,5,0,0,14.6,0.05479452,3.1,5.5,19.1,3.4,6.5,24.6,9,0,1201,0,3,0,47,39,10,5,3,1077,510,458,-8,-200,14,7,32,0,466,18,-6.131978,36.37560093,88.81054,11.13537118,3,0,181,16.3,1,1,19,1,100,,,,,,,,,,2,21650.6,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,4,3,0,14,9,9,12,45.0808286,12,33,42,11,-2,10,0,8,41,11,5,6,4,37,10,54,61,53,59,41,51,43,47,39,55,50,11,32.12557,0.4285714,8,3,33,13,2019100364,2,22203130601,1,22202190501,7,22110300506,3,0,0,0,0,22204205005,7,1,2,0,0,444,0.001801802,52.8,101,390.4,39,92.8,29.9,13,0,1200,0,3,0,50,54,90,3,3,1174,510,442,0,0,13,15,46,1,442,15,-7.358054,32.80431664,46.15719,11.53846154,2,0,159,307.5,0,1,19,1,75,,,,,,,,,,2,567.5,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,10,6,0,11,10,10,13,42.11755941,13,32,39,13,2,6,-1,11,38,13,9,4,1,31,13,50,46,56,45,30,49,32,42,36,42,40,14,32.8417,0.5714286,7,3,47,11,2019101361,1,22203060601,16,22112110603,3,22112040606,4,0,0,0,0,22205103601,5,2,1,0,0,167.4,0.004778973,23,43.8,171,17.6,45.1,25.9,11,0,1181,0,1,46,31,56,90,3,3,1125,550,470,-8,0,9,11,24,1,478,16,4.158907,47.03880011,91.21423,11.70212766,11,28,152,181.3,0,1,19,1,75,,,,,,,,,,2,13.5,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,14,8,0,9,11,11,9,53.7190819,6,35,41,12,1,7,0,7,40,12,8,6,3,36,11,41,47,48,44,37,44,25,38,49,50,59,1,40.79097,0.7142857,6,3,51,9,2019103054,2,22202261006,1,22202121002,1,0,0,0,0,0,0,22206154507,11,3,2,0,0,81.6,0.009803922,9.6,18,90.9,10.4,24.5,24.8,10,0,1164,0,9,9,39,39,90,2,3,421,520,454,14,-200,11,10,18,0,440,12,-0.6804004,50.93311068,0,11.45374449,1,72,184,87.4,2,2,19,2,50,,,,,,,,,,2,33403.2,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,6,4,0,10,12,12,11,53.06396804,7,33,43,8,-6,13,-2,12,42,9,1,2,6,39,9,48,53,51,50,59,64,59,64,49,52,57,2,29.56592,0.7142857,10,4,55,8,2019103986,2,22203130701,3,22201150704,13,0,0,0,0,0,0,22205243601,1,1,2,0,0,100.7,0.007944389,13,24.7,94.6,10.5,26.1,24,8,0,1199,0,3,0,48,56,10,2,3,1173,510,390,-4,400,10,11,29,1,394,16,1.441101,54.72596118,0,13.07692308,7,0,100,88.9,2,2,19,2,50,,,,,,,,,,2,27384.1,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,7,5,0,12,13,13,14,40.48008122,14,27,39,14,-6,14,0,9,38,14,1,6,1,29,14,36,42,38,38,37,41,46,38,34,52,48,12,22.8285,0.7142857,11,4,25,14,2019106887,2,22203200601,9,22111280503,3,22111070301,9,22110090506,1,0,0,0,0,0,1,0,0,233,0.003433476,45.6,87.2,274.2,30.5,83.7,31.1,14,0,1167,0,0,27,40,56,10,4,3,1106,540,438,-8,0,14,13,40,1,446,16,-6.707838,24.78434537,44.25182,12.32876712,15,97,62,193.2,0,1,19,1,100,,,,,,,,,,1,0,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260703,3,3,0,13,14,14,10,49.05680469,11,35,42,10,-4,12,-2,13,41,10,3,2,4,36,11,49,55,44,52,48,49,34,45,44,53,56,3,9.677266,1,14,4,69,2,2019109026,1,22203210704,15,22201220702,3,22201080606,5,0,0,0,0,22204254802,4,0,3,0,0,395.1,0.002024804,32.1,61.3,251.4,34,77.8,28.1,12,0,1109,0,0,52,48,54,10,3,3,1156,560,460,-4,400,11,16,22,1,464,16,13.98424,69.18347627,148.235,12.17391304,7,66,170,276.2,0,1,19,1,75,,,,,,,,,,1,6153.3,22203260703,1800,1,1,3,7,,12,703,3歳 未勝利,23,14,4,2,69.94032347,0,62,0.3333333,1,50,0.2352941,4,52,0.137931,3,72.19732,0,1,0,14,2,5,0,0,3,46.2,8.639609,54.2,8.506186,44.3,54.2,54.2,0.7,1794951,102,,82.1
22203260704,1,1,0,3,1,1,2,71.75125042,4,58,52,4,4,5,1,9,51,1,12,8,18,59,1,44,54,51,52,57,68,62,68,59,71,52,11,39.13074,0.5555556,11,3,92,1,2019104046,1,22111280502,8,22110310505,5,0,0,0,0,0,0,22206050508,6,16,0,470,160,4.7,0.1702128,1.3,2.1,5.5,1.5,2.2,23.2,11,0,1178,0,0,51,63,57,90,2,3,1017,560,500,4,-200,3,3,6,0,496,18,16.53979,91.80530316,0,11.2,3,40,47,5.1,11,11,21,11,50,,,,,,,,,,1,232186.5,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,11,6,0,5,2,2,5,69.60527595,6,49,48,5,4,6,0,12,47,6,12,7,13,51,5,54,50,54,49,21,48,23,39,57,69,56,9,57.55587,0.05555556,8,3,91,2,2019105413,1,22111130903,3,22110240903,13,22110020703,1,0,0,0,0,22204100904,18,18,0,0,380,22.5,0.03555556,3.3,6.1,20.9,2.9,6,32.3,13,0,1164,0,9,9,40,56,90,3,3,1082,540,486,12,0,3,8,6,0,474,16,13.64565,91.20569944,186.8686,11.11111111,2,72,63,19.6,7,7,21,7,75,,,,,,,,,,1,153859.2,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,12,6,0,2,3,3,1,77.71430745,1,60,53,1,12,1,8,2,49,4,18,17,15,58,3,54,65,58,64,26,62,42,55,66,79,60,2,57.95569,0.1666667,6,2,79,4,2019100666,2,22203120703,11,22202191002,8,22202051002,18,22112110903,9,22111270902,6,22205070403,8,1,6,0,130,2.8,0.2857143,1.1,1.5,2.7,1.2,1.4,2.8,1,0,1034,0,0,51,51,56,51,6,3,1078,540,434,-2,0,2,3,2,0,436,18,1.639578,78.88403288,280.3731,12.44239631,2,48,66,2.5,28,28,21,28,100,,,,,,,,,,2,607166,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,5,3,0,4,4,4,4,72.86610475,3,54,52,3,4,4,2,7,50,3,12,11,16,57,4,53,67,54,64,52,63,53,60,61,72,54,10,74.93853,0.4444444,2,2,75,5,2019102436,2,22202271005,6,22202051002,13,22201231006,6,22111270502,18,22110300405,8,22204160305,11,3,8,0,0,17.9,0.04469274,2.9,5.3,15.3,2.4,4.6,9.9,3,0,1177,0,3,32,50,57,51,8,3,1094,510,404,-14,200,2,3,2,0,418,18,1.405617,74.9223789,265.7679,12.62376238,2,59,110,14.5,13,13,21,13,100,,,,,,,,,,1,283072.1,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,7,4,0,7,5,5,7,64.43762365,9,43,46,8,1,9,4,4,46,7,10,15,12,49,7,45,59,39,55,49,57,52,55,51,59,59,4,66.19136,0.1666667,3,2,65,10,2019104682,2,22112040907,9,22111070506,12,0,0,0,0,0,0,22204240904,15,15,0,0,0,29.7,0.02693603,3.9,7.4,31.4,3.7,8.5,29.9,12,0,1171,0,0,48,51,56,51,2,3,1181,540,428,8,-200,7,5,8,0,420,13,1.148705,64.91746116,0,12.61682243,3,25,113,27.3,2,2,21,2,50,,,,,,,,,,1,45907.3,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,14,7,0,1,6,6,3,75.58442447,2,57,53,2,7,2,9,1,50,2,17,18,16,59,1,50,59,40,55,21,48,23,39,64,75,57,8,84.62312,0.4444444,1,1,73,6,2019102327,2,22203050905,5,22202120901,10,22111140903,13,22110160503,5,0,0,22206110202,2,2,2,0,0,2.5,0.32,1.1,1.5,2.5,1.3,1.4,6.6,2,0,1095,0,0,56,59,34,10,4,3,1168,540,468,-4,-200,4,3,7,0,472,18,0.9085239,73.48973318,174.025,11.53846154,2,8,55,2.4,20,20,21,20,100,,,,,,,,,,2,442007.6,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,16,8,0,9,7,7,6,69.84049284,5,45,47,6,3,8,6,3,47,5,11,16,13,51,5,51,61,58,60,28,51,37,45,57,74,63,1,25.78699,0.3333333,13,4,70,7,2019107044,2,22202261002,5,22202201005,8,22201301002,3,22112280601,16,22111070302,16,0,0,3,10,0,0,37.7,0.02122016,3.7,7,32.7,4,9.2,15.6,4,0,1184,0,3,34,40,34,10,10,3,1005,510,442,-2,200,5,6,6,0,444,18,1.409443,69.88236341,331.2133,11.53846154,0,56,153,29.6,7,7,21,7,100,,,,,,,,,,2,161299.7,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,9,5,0,16,8,8,12,59.56611805,12,34,41,13,-5,18,2,8,41,12,1,11,6,37,13,39,52,28,46,51,55,51,53,45,,,14,0,0.6666667,0,0,60,11,2019106482,2,0,0,0,0,0,0,0,0,0,0,22204240901,11,0,0,0,0,453.4,0.001764446,56.9,114.2,265.6,30.4,73.3,16.7,6,0,1125,0,0,34,62,56,10,0,3,1032,540,394,0,0,0,0,0,0,0,0,0,0,0,13.70558376,0,71,133,284.6,0,0,21,0,,,,,,,,,,,1,9096.7,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,15,7,0,6,9,9,8,61.91970654,10,42,44,10,6,3,3,5,44,9,16,13,10,46,8,16,41,28,33,56,61,61,60,48,59,58,5,58.51724,0.6666667,5,2,44,17,2019103896,2,22111200904,11,22110030705,1,0,0,0,0,0,0,22206180201,1,17,0,0,0,22.6,0.03539823,3.3,6.1,21.4,3.1,6.2,37.9,14,0,1144,0,0,61,59,34,51,2,3,1136,540,468,0,-400,15,9,20,0,468,17,-11.01342,44.25363449,0,11.53846154,6,32,80,19.5,1,1,21,1,50,,,,,,,,,,1,21575.8,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
